# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:04:50.618794
# Scan File: high_res_cell
# Grid: 25x25 (625 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 10
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8,Endmember_9,Endmember_10
2.922940000000000055e+03,-2.201433769401989204e-03,1.239092111235239879e-01,5.722311910558976200e-02,9.182937537794821914e-02,5.702291076837584516e-02,6.282759528443329633e-02,1.434053697888482415e-01,1.119642951590054808e-01,8.199781821151054528e-02,1.430488493660853622e-01
2.925010000000000218e+03,-1.861827220598979982e-03,1.225046835388757527e-01,6.057274814094949084e-02,8.845289414545814966e-02,5.253473192917428730e-02,6.746082739537445638e-02,1.416712848953659287e-01,1.098796667906697666e-01,7.677529607203294193e-02,1.407607338504570649e-01
2.927079999999999927e+03,3.791100107050360268e-04,1.183008498583942997e-01,6.219270665429849076e-02,9.156704120053292539e-02,4.702967289851572863e-02,7.045088412555911006e-02,1.371150877490737996e-01,1.059294049333969479e-01,6.540715395548893363e-02,1.391987528722856138e-01
2.929150000000000091e+03,1.321020096522726450e-03,1.164499405352458355e-01,6.430781949941434539e-02,8.467441589111454614e-02,4.804727762954719844e-02,7.430768405492466089e-02,1.373938796494447168e-01,1.064173557330228698e-01,5.649169655321836792e-02,1.371613073379887582e-01
2.931230000000000018e+03,2.619163856998396600e-03,1.181453160887031978e-01,6.732825094802878663e-02,8.144727015834773987e-02,5.208833835970228671e-02,7.681986145667792087e-02,1.409366625722964783e-01,1.078565924766051037e-01,5.491201302872007056e-02,1.351503345828808655e-01
2.933300000000000182e+03,2.228905289777038945e-03,1.244691913158098989e-01,6.454953610899130667e-02,9.119379313340544857e-02,5.794436163690112884e-02,7.845569226502159543e-02,1.424555992370682422e-01,1.116777041453935748e-01,6.306619264913213008e-02,1.361394727515070069e-01
2.935369999999999891e+03,2.108628437892570706e-03,1.273512949481526435e-01,6.180273516651391130e-02,1.002767235504496146e-01,6.076424164630536695e-02,7.689465060340641700e-02,1.401434221426255677e-01,1.116028549694819683e-01,6.739903694647997323e-02,1.355630676305179527e-01
2.937440000000000055e+03,8.747084747455224907e-04,1.308440906495156597e-01,5.801058140206564323e-02,1.036308753645395347e-01,6.527373010260659192e-02,7.248967354752436365e-02,1.391502766703248684e-01,1.140518683724413562e-01,7.664418535397933552e-02,1.358175723188843886e-01
2.939510000000000218e+03,7.370875385278446990e-04,1.297216352981828968e-01,5.609069814534502901e-02,9.717832265119523416e-02,6.531706859580874158e-02,6.950305120498359579e-02,1.369829991712739892e-01,1.125240388912805839e-01,7.606041911967396929e-02,1.311701517648869719e-01
2.941570000000000164e+03,5.116465104865186575e-04,1.264843272417390807e-01,5.152447358810696015e-02,9.888913611693445072e-02,6.253530009019458991e-02,6.662212664525710148e-02,1.331998183364104249e-01,1.123443326645040957e-01,7.524190710039974084e-02,1.257593324744579188e-01
2.943639999999999873e+03,2.516238298921558147e-03,1.158566007713919821e-01,5.197712109447116119e-02,9.410469815864705434e-02,5.600598143343672730e-02,7.005965413484205317e-02,1.271154515114214234e-01,1.060970588423649497e-01,6.324624669408182576e-02,1.150777890781631563e-01
2.945710000000000036e+03,3.993429073108248351e-03,1.082118950629368387e-01,5.213673176625243516e-02,9.081146832114024570e-02,5.148865989385967290e-02,7.159397950131472788e-02,1.188422189183612199e-01,9.982832468989211172e-02,5.682114799806450151e-02,1.046334504834750267e-01
2.947780000000000200e+03,2.500107967978074108e-03,1.017993659641705517e-01,4.997242519349971018e-02,8.318080684949182013e-02,4.972217185838782860e-02,6.695759023727042292e-02,1.089205779929621892e-01,9.212216215686512555e-02,5.240315239491923766e-02,9.672689079973022241e-02
2.949840000000000146e+03,-8.718946821071882347e-04,9.979770420801539754e-02,4.244309505311189001e-02,7.840357974788367268e-02,4.847891064241324072e-02,5.604376158162117233e-02,1.025514271387279186e-01,8.924151846244370023e-02,5.997428187808042516e-02,9.198283178072005906e-02
2.951909999999999854e+03,-2.598981281733303561e-03,9.195637719721069803e-02,4.037512718924308325e-02,7.065570417110082768e-02,4.524545995893106132e-02,4.983369017453746080e-02,9.656174713024882894e-02,8.363977722434047524e-02,5.770455650526461200e-02,8.691406554972791465e-02
2.953969999999999800e+03,-4.451657644926748647e-04,8.191945043128719128e-02,4.192475302341609755e-02,6.448380893863525642e-02,3.909965771699630555e-02,4.903918716988948934e-02,9.149056809238718946e-02,7.600547263882091731e-02,4.318786160406276609e-02,7.939740019229453438e-02
2.956039999999999964e+03,1.552748270660944674e-03,7.556481151187052769e-02,4.194871234390831760e-02,5.683830192561123429e-02,3.605178626296244582e-02,4.749516509674275855e-02,8.767524228847808909e-02,6.947965025451091625e-02,3.225046711124109761e-02,7.462277197196710843e-02
2.958099999999999909e+03,2.548818898334040406e-03,7.377876671866583080e-02,3.756165054963926664e-02,5.903002528372567476e-02,3.236995329018772100e-02,4.523460615248880295e-02,8.566205707794566360e-02,6.721399296573435378e-02,3.147760063991880686e-02,7.305178554402669278e-02
2.960159999999999854e+03,4.750240935119665053e-04,6.975873326707147937e-02,3.270556186495078566e-02,5.917319649565576378e-02,2.969032599473557521e-02,4.211599430385069842e-02,8.161907229117096318e-02,6.318367078047207319e-02,3.165103338352714957e-02,7.189790626793883532e-02
2.962230000000000018e+03,-6.569222289854251273e-04,6.792361676142223692e-02,2.667811309750570473e-02,5.733844331833897606e-02,2.844116632813221274e-02,3.811221029905530189e-02,7.747603013538099936e-02,6.084741515137812029e-02,3.118432833341933455e-02,7.002088473142563385e-02
2.964289999999999964e+03,-2.139115582803358118e-05,6.562655259497596205e-02,2.690585801046564349e-02,5.279420035641461256e-02,2.646180111524766218e-02,3.826701453744295323e-02,7.446906589329739534e-02,5.870466521530930820e-02,2.791070315331124416e-02,6.694597316001305032e-02
2.966349999999999909e+03,1.739274333544205131e-03,6.394473888921058113e-02,2.897226270177066451e-02,5.455352980680745062e-02,2.516165945092812758e-02,4.117691003843212266e-02,7.237525011816661746e-02,5.762145956277539560e-02,2.442158906035237984e-02,6.366274171598938769e-02
2.968409999999999854e+03,3.423328535391519101e-03,6.107169182527351359e-02,2.994801709662358799e-02,5.159748563256943282e-02,2.396581895710931873e-02,4.275764842755560430e-02,7.025408610269692766e-02,5.642075874831590371e-02,2.026072771265384487e-02,6.020909088046649121e-02
2.970469999999999800e+03,2.954955588034664793e-03,6.069788495766510056e-02,2.972020191931251318e-02,4.622426843473526059e-02,2.411480546881560050e-02,3.998748916705219952e-02,6.771400803308991190e-02,5.586849968689678453e-02,2.275840479934610958e-02,5.885516865671318321e-02
2.972530000000000200e+03,7.969923473590892482e-04,5.582749782337712019e-02,3.053537094744088534e-02,3.967365022746878467e-02,1.961407561402642857e-02,3.543218052590173250e-02,6.188338007695630416e-02,5.190761659385602356e-02,2.178373666847023202e-02,5.560311146068679100e-02
2.974590000000000146e+03,-1.288681890181837819e-03,5.154957754210984927e-02,3.471897257521627117e-02,3.585851071140947616e-02,1.590159850848199205e-02,3.015564194217862717e-02,5.501903175246986716e-02,4.734647131400547548e-02,2.176336929462708430e-02,5.117445810214047569e-02
2.976650000000000091e+03,-1.419607272782487384e-03,4.886247868170712216e-02,3.676412887657860146e-02,3.920233011648885380e-02,1.397266997849598222e-02,2.784418034217089194e-02,4.954800343760483450e-02,4.560323539445828439e-02,2.060577333793819216e-02,4.837617240124798823e-02
2.978699999999999818e+03,-5.666773244693903977e-04,4.950246688750477297e-02,3.374702065366688708e-02,4.487523223544803708e-02,1.589910087238931291e-02,2.719090232129105916e-02,4.755080300504203189e-02,4.652889498277641700e-02,2.261273414247018387e-02,4.712531731515570005e-02
2.980760000000000218e+03,-1.009307649516802408e-03,4.890168100555549596e-02,2.495219592313966533e-02,5.052546196684611080e-02,1.575952831643226762e-02,2.567247267921174067e-02,4.294595688961569402e-02,4.482826357865670602e-02,2.518626813840208270e-02,4.517413525554548476e-02
2.982820000000000164e+03,-8.455846198069799646e-04,4.544116282958973740e-02,2.127921286110071031e-02,4.141273991071598576e-02,1.348413896634136078e-02,2.216962289283522583e-02,3.935850257586968881e-02,4.098133643302223628e-02,2.531797167248053468e-02,4.163909886118281889e-02
2.984869999999999891e+03,-1.371227658087583595e-03,3.904106186563789660e-02,2.190502473278815171e-02,2.875787018122732269e-02,9.480021472290458412e-03,2.014906690916740475e-02,3.576496654772262640e-02,3.565182649686770427e-02,2.180561492677252772e-02,3.774446550493218422e-02
2.986929999999999836e+03,-1.255213381486517538e-03,3.585683452683839645e-02,1.922067594552490447e-02,2.794814105546811894e-02,8.817750291545054658e-03,1.685162926526604515e-02,3.313043803511408342e-02,3.257863160228328253e-02,2.190288053841884380e-02,3.389067231949995790e-02
2.988980000000000018e+03,-1.876235118420908898e-03,3.381236261031764917e-02,1.863353583549397577e-02,3.237980193402457962e-02,8.117139909413394194e-03,1.475652225795727468e-02,2.839518123644908451e-02,2.996329988576552916e-02,2.356177955732090268e-02,3.157792544694254522e-02
2.991039999999999964e+03,-5.884417574451399069e-04,2.959037681752832785e-02,1.961288116718162139e-02,2.670788054742749898e-02,6.008890195154232422e-03,1.248138812420230247e-02,2.488448738034827745e-02,2.603146180037763796e-02,1.885869332628040129e-02,2.884313981264612081e-02
2.993090000000000146e+03,1.498294263758519207e-04,2.311741244974583817e-02,1.993819727273714315e-02,1.062798156496842956e-02,2.262756935426553373e-03,1.049348336941953279e-02,2.278867974687444689e-02,2.080549693613327478e-02,8.273193135273609888e-03,2.432951173554794011e-02
2.995139999999999873e+03,-1.042069770189413616e-03,1.813298701578992117e-02,1.503091979802483394e-02,9.547324207051661668e-03,1.334042039204407643e-03,6.604287797171429913e-03,2.020095685914637812e-02,1.629665981884045184e-02,1.816062325258511329e-03,2.016646341304112813e-02
2.997199999999999818e+03,-2.911491690790758355e-03,1.724761533184105897e-02,1.414241120630112605e-02,1.194577741656195971e-02,3.231430002574911184e-03,4.647657522061136859e-03,1.902997705270218290e-02,1.517993295695027264e-02,6.357775298067875475e-03,1.988219018414114081e-02
2.999250000000000000e+03,-2.281401436274791208e-03,1.576751312849175926e-02,1.034039902336461245e-02,1.496517546688004227e-02,2.718884564373675802e-03,4.627706698255415821e-03,1.737782080314394587e-02,1.434544802157538927e-02,8.664978613305639177e-03,2.073354862623208103e-02
3.001300000000000182e+03,-2.033457133645746179e-04,1.218202352715876992e-02,-3.164452509748470754e-03,4.527789473775128970e-02,1.270493394761694830e-03,4.555776995661134365e-03,1.728131914099090977e-02,1.323561628448433405e-02,6.190805206911176306e-03,2.112746007116527575e-02
3.003349999999999909e+03,-1.751309077432702116e-04,7.313060333955583373e-03,1.700427359931358240e-01,6.262046211151271746e-02,2.550243850626857794e-03,6.463556152971118920e-03,1.569533648126502506e-02,8.722519229147168013e-03,3.328897939619865354e-03,2.200315968914827100e-02
3.005400000000000091e+03,-1.891927326021313957e-03,4.586929795783040165e-03,3.986464181179317778e-01,6.149107627227475698e-02,7.771487977651847165e-03,8.307094842517155978e-03,1.503625288851590663e-02,4.465290339541057828e-03,7.640966024775465437e-03,2.355605667066266312e-02
3.007449999999999818e+03,-2.955746870377133628e-03,5.827043041963838287e-03,5.608572151016509855e-01,5.898758137510042021e-04,1.097349604536647545e-02,1.046738641107360958e-02,1.316225573956552111e-02,1.593732120013444109e-03,1.295738918734262377e-02,2.353397190372119585e-02
3.009500000000000000e+03,-2.168812383537383273e-03,6.802760494923708497e-03,3.670427332215613903e-01,-2.131153004256106792e-02,7.068585210543197953e-03,5.640876916137427602e-03,1.013663905303202606e-02,2.516923157499469967e-03,1.387743278862063959e-02,2.015054319325508547e-02
3.011550000000000182e+03,7.086023441935495465e-04,5.371267837202410578e-03,1.390832974868023431e-01,-2.263577960489505242e-02,3.718407613498312878e-04,3.210028693100101371e-03,6.586399364143280359e-03,3.544745289554806535e-03,6.863521611810547568e-03,1.498169452176323531e-02
3.013590000000000146e+03,1.323025724069443101e-03,2.480946191685773957e-03,-2.199936099549580290e-02,2.323876591895211990e-03,-4.499278829483383674e-03,8.073510698903205163e-04,5.399684021896529809e-03,2.721392432624736811e-03,2.404913859411746471e-05,9.962550153702955449e-03
3.015639999999999873e+03,6.668123400072473173e-04,-2.226215984709816430e-04,-3.566529951343475491e-03,4.774689683668537077e-04,-5.491850237182195268e-03,1.263197457343467542e-03,4.175103267439769436e-03,-2.549519611841737088e-04,-3.268178286521854475e-03,7.889694821954864462e-03
3.017690000000000055e+03,5.538520491505448222e-04,-1.524041673430791451e-03,-1.280577217326266115e-03,-2.357583344328928118e-03,-5.655981189882096187e-03,-2.044173976166610476e-03,2.330173133740188682e-03,-2.717731906564174564e-03,-8.006226429170376071e-04,6.448816791571190983e-03
3.019730000000000018e+03,2.431602092608931964e-03,-3.645684693736812951e-03,1.631824794866651267e-03,-7.774444044829145750e-04,-6.337085866096764733e-03,-3.981477360206936086e-03,-1.080020125651703997e-03,-3.515483352234922889e-03,-2.149216679011021688e-03,4.417367816602443820e-03
3.021780000000000200e+03,2.732777149270626711e-03,-3.297219482608569098e-03,2.270433222414982785e-03,-5.674109871412025968e-03,-6.556185363778587946e-03,-4.103303949901474304e-03,-1.615459884269138894e-03,-3.729014924159357661e-03,-2.220338662288893084e-03,2.001604915050533319e-03
3.023820000000000164e+03,3.627610136208690456e-03,-5.387277241754376278e-03,1.553197173899401474e-03,-3.264804037006064936e-03,-6.395151483222184449e-03,-3.458500638572738293e-03,-2.079550706541285435e-03,-4.674661213167426513e-03,-5.806364883048109951e-03,1.179435475729101457e-03
3.025869999999999891e+03,4.870997611553906648e-03,-5.911063402989703494e-03,1.651571231012054219e-05,-6.612261520514030669e-03,-5.316024183638252965e-03,-3.347529372484558952e-03,-2.393091891326541622e-03,-4.360543071773247646e-03,-6.527562244395511415e-03,2.414107450084972302e-04
3.027909999999999854e+03,4.693032824580575454e-03,-6.405452534572630800e-03,1.964102290948586526e-03,-7.890210284540965374e-03,-5.589646452131846049e-03,-2.468569699603871247e-03,-3.914084024668087851e-03,-4.959056454594143459e-03,-8.423916071194017738e-03,-6.862953543227412467e-04
3.029949999999999818e+03,3.073275419114571052e-03,-5.135912571974834973e-03,7.044874443867536924e-04,-9.465829710984238754e-03,-4.692851578086751699e-03,-3.001464358585064114e-03,-3.186355784817626775e-03,-4.723663191459516984e-03,-6.238983572778518220e-03,-2.075754642371057355e-03
3.032000000000000000e+03,3.234362440812470901e-03,-1.905828667300112338e-03,1.812625332237801940e-04,-3.039445989573152582e-03,-1.130814066473685665e-03,-3.262379365527695498e-03,-2.153118547826774268e-03,-1.937178129621367796e-03,3.976066263181904543e-04,-1.096707906311733278e-03
3.034039999999999964e+03,4.166714870993888306e-03,4.986285625496289335e-04,6.276907036471930049e-04,1.239588024624594482e-03,1.722286615613853903e-03,-4.588093479273889358e-03,-1.841107768066379841e-03,-2.879476376857140608e-04,6.623473277259009535e-03,4.872943023489255594e-04
3.036079999999999927e+03,4.932881388281058418e-03,1.867610761478903441e-04,1.533781671000874558e-03,2.719483351514768651e-03,1.705586176711708889e-03,-4.522116337352893520e-03,-1.107599574381642853e-03,-5.113853767499742598e-04,7.342014378731838431e-03,1.446696557438163040e-03
3.038119999999999891e+03,5.661359104619133158e-03,-8.665207780747863136e-04,-3.833834867720666093e-04,1.873418102962143327e-03,1.583293392761123261e-03,-5.296953348582588220e-03,9.607675632100642644e-04,-1.466229321592947684e-03,4.925953990423331298e-03,6.533336363791248259e-04
3.040159999999999854e+03,7.789827819087078581e-03,-7.669684962544683245e-04,1.251033882925508666e-03,-6.720557030296453113e-04,3.082432747456065759e-03,-1.783097200548735151e-03,2.489950543381504178e-03,6.027242780876629347e-04,2.654042677175643804e-03,1.618353674729942383e-03
3.042199999999999818e+03,7.627842427851425425e-03,3.433163470619479511e-05,4.940529219560799157e-03,-1.749248848712947916e-03,2.693057793846275610e-03,-1.776530322069936382e-04,9.334333676000354865e-04,1.388832834343954169e-03,3.634950699261795676e-03,1.842977415562087329e-03
3.044239999999999782e+03,8.737429491746089710e-03,1.658252236735558490e-03,2.523327316375551747e-03,2.997414884856493093e-03,2.326898721722216266e-03,2.590021651538896696e-03,4.821083819424821712e-04,3.682228539461395323e-03,5.500901660867234949e-03,1.536020487188359887e-03
3.046280000000000200e+03,9.663210749740549360e-03,5.113788448524729698e-03,-2.170727310575660575e-03,1.068787958920697917e-02,4.328808558161180431e-03,1.911211721681613457e-03,5.574018153573509840e-05,4.569352608357039706e-03,8.995164311775740579e-03,1.099874744233377000e-03
3.048309999999999945e+03,1.171066388901165559e-02,4.423429562158455626e-03,-4.308723148896249910e-03,1.331301753779263845e-02,4.288822216627126253e-03,2.815130121377728070e-03,1.523876293688788096e-03,3.517988622124428900e-03,5.254535684178754731e-03,7.757957028678209334e-04
3.050349999999999909e+03,1.180806267551672353e-02,2.383904808716964981e-03,-1.101001163538514651e-03,1.231768735719281256e-02,1.796404878656207398e-03,3.069022098940499699e-03,7.786852600999950250e-04,3.208147480351115390e-03,1.792315968172909085e-03,6.783043716888390116e-04
3.052389999999999873e+03,1.214338335712364381e-02,3.621906615504896874e-03,4.439249824114365438e-03,1.139858114135145102e-02,6.197865957816069832e-04,7.599201298978162412e-03,1.113113969346798786e-03,4.754889441746156138e-03,2.100120838578077229e-03,8.122148712995666889e-04
3.054420000000000073e+03,1.209008950326134584e-02,6.102976818141675475e-03,5.157029950410326434e-03,9.180512584729971087e-03,1.995440766854820764e-03,8.268074992760849479e-03,9.211928662888942826e-04,6.485889778396392372e-03,6.603653875109424289e-03,1.641120134964069686e-03
3.056460000000000036e+03,1.163709093129666403e-02,6.152958455074053999e-03,4.795377633314947333e-03,5.396158924574030041e-03,1.462010224070138878e-03,7.279434848025899928e-03,3.972996444744736171e-04,5.754776868740606871e-03,5.987778387530002903e-03,7.839792598316576780e-04
3.058489999999999782e+03,1.144819414643656781e-02,5.865968114409228669e-03,1.000150554786769907e-03,3.942241694594456579e-03,1.119820684926756474e-03,4.726857729395992497e-03,1.404540971076690542e-05,5.537634207874410006e-03,5.758164071503923953e-03,-1.351098261059857121e-04
3.060530000000000200e+03,1.047487179228933155e-02,8.364000227709852617e-03,4.229235310586120650e-03,3.608869570219461285e-03,3.429594102902764653e-03,5.423198175595504017e-03,2.821129017893898513e-04,7.095960755300573936e-03,1.029134248176510023e-02,6.223325475112877897e-04
3.062559999999999945e+03,1.184399817780979955e-02,9.009747240374323118e-03,7.927535153083187930e-03,4.998996390610883390e-03,5.935774966891045959e-03,6.301672795187275751e-03,1.992901528686605826e-03,8.981068785366048274e-03,1.300714561022258547e-02,2.076569981718454257e-03
3.064599999999999909e+03,1.568112295369891371e-02,7.894348259162096981e-03,1.195873596635098693e-02,6.632748983799782033e-03,6.398316224588461790e-03,8.906329277529011212e-03,3.167144848490541058e-03,1.030367273021841508e-02,1.039388685192232931e-02,2.856673077176924251e-03
3.066630000000000109e+03,1.814825571659358511e-02,6.409367897922311173e-03,6.809876472971282228e-03,5.446547399324968425e-03,5.830420151410045312e-03,9.258745881441930378e-03,2.467007732377585888e-03,9.852933989474448040e-03,5.570147127653683750e-03,2.135104535629530828e-03
3.068659999999999854e+03,1.855597329971759094e-02,7.422886800099908269e-03,2.775125351360355555e-03,2.412859939739347807e-03,6.195173460146986485e-03,1.028842096057375199e-02,1.623185372950479606e-03,1.060970923514657077e-02,6.712421054335487164e-03,1.683120759501556887e-03
3.070690000000000055e+03,1.953716387545948244e-02,7.975042683275816030e-03,6.602998121116110744e-04,2.180457396046599390e-03,8.647693504752886756e-03,1.109852216147992274e-02,2.411944203410391029e-03,9.137333094753610427e-03,7.489072503789649150e-03,8.200292741442549369e-04
3.072719999999999800e+03,2.109929277467253311e-02,8.133871357627869142e-03,1.425554780952269750e-03,2.083817413956982369e-03,1.066953332832633328e-02,1.010215284358009606e-02,2.202778319545799397e-03,7.495763899260904362e-03,9.578121759373465355e-03,-1.895031207981359711e-04
3.074750000000000000e+03,1.973118770995258356e-02,5.039799603462119006e-03,3.955322448063804640e-03,3.683556080391025157e-03,1.060569739545533241e-02,8.083811845813568264e-03,1.659136162540921985e-04,4.780846603039783961e-03,7.900845286150495750e-03,2.336127264853408644e-04
3.076780000000000200e+03,1.876752418837218661e-02,3.600567541603329723e-03,6.226652094396741347e-03,9.623990273676871765e-03,9.766466862106328722e-03,8.002080968095817010e-03,-1.219186968777733089e-03,5.275049558960472063e-03,8.410393594776919071e-03,1.241782169144921462e-03
3.078809999999999945e+03,2.113595390211910757e-02,3.884022815992500995e-03,4.700494328384651442e-03,1.321060536474733850e-02,1.192777633775952278e-02,1.056678228246962607e-02,1.055067479587013142e-03,7.326392090162470519e-03,9.086048796940833852e-03,2.037899938014323467e-03
3.080840000000000146e+03,2.335411014191635798e-02,7.867313202631892946e-03,3.758080615620587074e-03,1.368254153468469528e-02,1.499499187049515778e-02,1.150661827544571109e-02,3.231712798471383929e-03,1.067565463884057562e-02,1.572592508203493264e-02,2.298277768248591958e-03
3.082869999999999891e+03,2.423727417282906665e-02,8.723197439192743180e-03,3.875318685895182656e-03,1.173665038110235058e-02,1.515670901430854825e-02,1.125638230415522238e-02,4.133501056271234562e-03,1.143189001410881318e-02,1.692182960457799812e-02,1.385223700079288474e-03
3.084889999999999873e+03,2.526921214484202649e-02,1.001221794983101106e-02,6.480960308916450599e-03,1.128476279667409675e-02,1.638686274102090293e-02,1.119389677584644964e-02,3.703023500201717451e-03,1.197726453642130283e-02,1.653467724111403955e-02,6.605621147354138328e-04
3.086920000000000073e+03,2.572833987474633377e-02,1.185691923726292160e-02,5.389024610895160050e-03,1.007346004696387312e-02,2.054339704377437792e-02,1.204239622544649516e-02,2.702202207057624421e-03,1.229237014634011749e-02,1.751406598805373832e-02,1.397358005235344730e-03
3.088949999999999818e+03,2.505919329295609038e-02,1.235086958643126509e-02,5.012128824765198221e-04,1.144624723166220472e-02,2.172706508342924642e-02,1.269633179476315800e-02,2.138587657869530506e-03,1.282098664052113909e-02,1.936116940439567072e-02,2.935105803400119354e-03
3.090969999999999800e+03,2.612946478659720906e-02,9.612910066063816428e-03,-1.146562657642456393e-03,8.719933278408146388e-03,1.822215506862631673e-02,1.457140380001049895e-02,1.409079859880047955e-03,1.198592674717878503e-02,1.596162205014308583e-02,2.899315066916917719e-03
3.093000000000000000e+03,2.909214325182813560e-02,8.396038791653020680e-03,3.856881223701616630e-03,9.278883789257653947e-03,1.698161161433411892e-02,1.832555911612367139e-02,2.203987727616509712e-03,1.181002602090479824e-02,1.163957679288664046e-02,2.249346809033332673e-03
3.095019999999999982e+03,3.219735418502598506e-02,1.110006262999454520e-02,1.125173113851528177e-02,1.408115492879316241e-02,1.981747703408604996e-02,2.243087956699266194e-02,3.944649718523566759e-03,1.359487691614589058e-02,1.357874661987421017e-02,3.307570072655006271e-03
3.097039999999999964e+03,3.496649261318889729e-02,1.262634824833556990e-02,1.118924801254482168e-02,2.414005771796574190e-02,2.230714582744718066e-02,2.427711293805551521e-02,4.959434008236290534e-03,1.573066467089037634e-02,1.485397737594547525e-02,3.997568836111367596e-03
3.099070000000000164e+03,3.713525044784682372e-02,1.324220406022474580e-02,1.225609210094619206e-02,3.252913467868689956e-02,2.327918413949494822e-02,2.669440678691731295e-02,6.135152240669621004e-03,1.701700463497998750e-02,1.695643719914171482e-02,5.019491372452760530e-03
3.101090000000000146e+03,3.860615526751173116e-02,1.309913798953473221e-02,1.083071676455622107e-02,3.567739198648625654e-02,2.519986067514149927e-02,2.917730836432383401e-02,6.409644715392213282e-03,1.805851990624961906e-02,1.571924657431171893e-02,4.930722432649546627e-03
3.103110000000000127e+03,4.015909735654893398e-02,1.027203034561666173e-02,8.574566084151391196e-03,2.727861647349634489e-02,2.263116412053598966e-02,3.122090211066003151e-02,5.898597636359690852e-03,1.598098056217591226e-02,7.564132649811411598e-03,3.564688318602250369e-03
3.105130000000000109e+03,3.806890760238948457e-02,1.188384572007799601e-02,5.769141926235838227e-03,2.472592244772778280e-02,2.343903551544585656e-02,2.848686805490303203e-02,3.775945898005915458e-03,1.564033449018598088e-02,1.231278402152773468e-02,2.795053313437120476e-03
3.107150000000000091e+03,3.761951944985603841e-02,1.679884489386568661e-02,2.978749870479628636e-03,2.463520747917663511e-02,2.704310637382045801e-02,2.591491252661978079e-02,5.314240313671180632e-03,1.810414139583215593e-02,2.397757864362614136e-02,4.960167307671931036e-03
3.109170000000000073e+03,3.894838407653093693e-02,2.236798586497103572e-02,5.609600637231201142e-03,2.817935694833947902e-02,3.209542836458845888e-02,2.703689202666311603e-02,8.150484310390690088e-03,2.319644068396176095e-02,3.402782489797034904e-02,7.549526272996206350e-03
3.111190000000000055e+03,4.372426642560904575e-02,2.370315143975081432e-02,9.496810033668241433e-03,2.820843145083292910e-02,3.524735425123243227e-02,3.300289067532410914e-02,1.175097250112560124e-02,2.757515000689084173e-02,3.435964294102242245e-02,9.729545791465104426e-03
3.113210000000000036e+03,4.389231879945465487e-02,2.675633973024817841e-02,1.111693456670154699e-02,2.921992810795828385e-02,3.942254116376810169e-02,3.658379014331291507e-02,1.283408413897787516e-02,3.074898537947063845e-02,4.039641876472974819e-02,1.141298762431328974e-02
3.115230000000000018e+03,4.568438437759876625e-02,2.841002289528249056e-02,1.298902906550521673e-02,2.538981523729295919e-02,4.306922802312637688e-02,3.811338940061118064e-02,1.457489706097669924e-02,3.226643912866332398e-02,4.289950458576616971e-02,1.216155841546748620e-02
3.117250000000000000e+03,4.634026797328646280e-02,3.058098529477416144e-02,1.520650511160862896e-02,2.621692000504566300e-02,4.661080855272572293e-02,3.775228956942489750e-02,1.502668307919041712e-02,3.274752846352312757e-02,4.569718862736239090e-02,1.301585567357501499e-02
3.119269999999999982e+03,5.230064363001307726e-02,3.182256847863406540e-02,1.690112870448481214e-02,3.170276621566128078e-02,4.743440683841041589e-02,4.030381765703242025e-02,1.505604512834583450e-02,3.418193361785667322e-02,4.440408020546088297e-02,1.477392352304061213e-02
3.121280000000000200e+03,5.410363530745008337e-02,3.402377496400656870e-02,1.649097099141738632e-02,3.430021255864514756e-02,4.793285995354638201e-02,4.272128300098135961e-02,1.498094045402849003e-02,3.448581321804349009e-02,4.662885836985815324e-02,1.528759829149870658e-02
3.123300000000000182e+03,5.522659967353910071e-02,3.400015556257016819e-02,1.893432507551775709e-02,4.184787742991907811e-02,4.834648509511453585e-02,4.493252030821689308e-02,1.672883912033080317e-02,3.524340479641627916e-02,4.663949890455795777e-02,1.415489667818560157e-02
3.125320000000000164e+03,5.244587564821522052e-02,3.316244873949850819e-02,1.734572759404301445e-02,4.418071468223637444e-02,4.920851581447090867e-02,4.584399019611097581e-02,1.648753759449501921e-02,3.532922213675269985e-02,4.464659909726668985e-02,1.368999840243172172e-02
3.127329999999999927e+03,5.404489418973243420e-02,3.288590789572107959e-02,1.140439532815158002e-02,4.448298299823361113e-02,4.758817901153247765e-02,4.808494332229493878e-02,1.538219040441449539e-02,3.585688267927248513e-02,4.031177384863463692e-02,1.457716400148276886e-02
3.129349999999999909e+03,5.822882618082070305e-02,3.456156908404582617e-02,1.272909357269727190e-02,4.550841054488398429e-02,4.826731650656473915e-02,5.137631361380162742e-02,1.624342293291310829e-02,3.626612167990865554e-02,4.107545745183943664e-02,1.522281673113777545e-02
3.131360000000000127e+03,6.358030244658474661e-02,3.701749026692342792e-02,1.740572034744205035e-02,5.218367820489153153e-02,5.032390287718756239e-02,5.652544008949882126e-02,2.006379908853285834e-02,3.993823164189043429e-02,4.432323204007005552e-02,1.637650592348178710e-02
