# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:23:16.819078
# Scan File: sec_ext_res_cell
# Grid: 40x40 (1600 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 8
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8
6.824170000000000300e+02,6.289490308466988942e-03,-1.109177751375296219e-03,-2.886542003920292664e-03,7.296364026151286493e-03,-2.169048303789223621e-03,-1.976224609165590750e-03,1.412259985277792640e-03,1.306395472494155732e-02
6.851760000000000446e+02,1.021054848147824601e-02,-1.589046510405972470e-03,9.073365321556770696e-04,-6.297400986034549022e-03,-7.567991806004988921e-03,-2.468142981204286650e-04,-6.759967389511391429e-03,1.098623622708226610e-02
6.879339999999999691e+02,1.688025690984142763e-02,2.849567931952517227e-03,5.964647538712945785e-03,-1.789512143945842272e-04,8.910659380334955831e-03,8.528626726919835178e-04,2.053106360293937768e-03,1.925141639387169257e-02
6.906910000000000309e+02,1.957377288656165365e-02,6.074964553573976994e-03,7.981971651105758750e-03,8.844717113518432705e-03,2.372422307989371232e-02,2.465718620393837421e-03,7.515850127059809857e-03,2.025130541319095784e-02
6.934479999999999791e+02,1.507251408484133054e-02,4.743978304328265970e-03,5.629924672919305040e-03,1.196609397617787347e-02,1.917437884075783722e-02,3.039240766356271755e-03,5.783887772355589783e-03,1.780892127667766875e-02
6.962029999999999745e+02,1.295939432068056452e-02,2.932274268714708376e-03,4.671298785242886283e-03,3.823562220560724166e-03,8.341414932976720306e-03,4.147167596408428067e-03,-5.427064462190734143e-04,1.490697970304415837e-02
6.989579999999999700e+02,1.323456953330056154e-02,3.154150793157176318e-03,4.408267058202103295e-03,3.856934377438472634e-03,1.030926347543804217e-03,3.468896900938988302e-03,5.521443143539873574e-05,1.733406937153125771e-02
7.017119999999999891e+02,1.066649444974561781e-02,2.862486255359212532e-03,3.617610668633276620e-03,6.339383102481596644e-03,1.706758909384131859e-03,2.119489547517159657e-03,-3.939485549183673746e-03,1.735367182957543719e-02
7.044640000000000555e+02,9.156668171490812622e-03,2.218901607909244764e-03,3.864510204001104891e-03,1.125333350306580334e-02,5.177569757579498187e-03,2.527577053080347445e-03,-6.062590570990455952e-03,1.507053558867489478e-02
7.072160000000000082e+02,4.629821233441885724e-03,2.141698870435756064e-03,4.919523758206334821e-03,8.560720643195858515e-03,3.109848580669277978e-03,2.506308343204743331e-03,-5.768123540520262230e-03,1.426790820344457818e-02
7.099669999999999845e+02,4.702856755802200389e-03,4.492339497360920385e-03,7.689924421217219849e-03,7.200987265727916073e-03,-2.489493694119180277e-03,4.414896667334394093e-03,-9.845407844045325416e-04,1.467822770561920225e-02
7.127179999999999609e+02,8.876406619135957660e-03,8.912772195300440112e-03,1.272129742167322358e-02,6.753073786457377582e-03,-6.663702924609727837e-03,9.712567854406078949e-03,-1.019546875255652324e-03,1.784866090254660226e-02
7.154669999999999845e+02,1.600793820944689319e-02,1.534658762443061840e-02,1.921657588003432976e-02,1.496028996723091850e-02,5.184529309183959905e-03,1.479530657552555716e-02,-1.420472546787444196e-04,2.176554295417918589e-02
7.182150000000000318e+02,1.697772833132641518e-02,1.833816560248205732e-02,2.127619516400876959e-02,2.018915595494803067e-02,9.516766388298146528e-03,1.600897573754211239e-02,3.704491554985213028e-03,3.132349714381372358e-02
7.209629999999999654e+02,1.613216965847425952e-02,1.689266221493637352e-02,1.996872525996070194e-02,1.972997171858473925e-02,8.657845850419950556e-03,1.714765799331546478e-02,4.136203326473318620e-03,3.213103783067944308e-02
7.237089999999999463e+02,1.387901514702242177e-02,1.291334840933047907e-02,1.599654278473471719e-02,1.662648043687857055e-02,-5.074551612654666644e-04,1.716125428329043703e-02,4.379873420270966738e-03,3.164417313556512623e-02
7.264550000000000409e+02,9.424519676106999505e-03,1.097188972620189232e-02,1.245324709705769757e-02,1.377565749396819986e-02,1.757987351452230951e-03,1.479394289275923202e-02,6.766724994723884862e-04,2.152792474783070745e-02
7.292000000000000455e+02,6.710117527265195732e-03,8.519464839394152306e-03,8.529090921880051052e-03,1.102428703385088804e-02,1.199787428487943813e-05,1.004196647111460505e-02,-5.700674634820071703e-03,1.604595839961878156e-02
7.319439999999999600e+02,6.542659788687340411e-03,5.587957701427259324e-03,5.609746978955068575e-03,4.749994453254766623e-03,-7.494582060485616148e-03,8.441785703034327196e-03,-1.283342525706390388e-02,1.289220543367221999e-02
7.346870000000000118e+02,9.901346043942129554e-03,5.862571988832139883e-03,4.959248533895788992e-03,6.383418851994398721e-03,-8.809513455582382302e-03,8.005814952217029171e-03,-1.298605660370398193e-02,1.921759703437655661e-02
7.374289999999999736e+02,1.060268163080864065e-02,7.589576591692550646e-03,6.074590978962395027e-03,7.450327148450629905e-03,-4.223058337018067120e-03,9.006556741212898981e-03,-8.106662896765415988e-03,2.331179260707229653e-02
7.401699999999999591e+02,9.773148734716314429e-03,7.336466132113857869e-03,6.485849533441135142e-03,9.662046071835237934e-03,1.686824549279322509e-03,9.560000170977247039e-03,-4.674673127080148337e-03,2.365470925701613700e-02
7.429109999999999445e+02,1.206213639358515166e-02,5.760408364731216431e-03,5.417137523596190531e-03,1.582415252845325443e-02,2.295127526473163780e-03,9.634994184849535875e-03,-2.182261884926492770e-03,2.543896123237472662e-02
7.456499999999999773e+02,1.484719083465599852e-02,8.126961803515558164e-03,6.910458588302385505e-03,2.692253754372851693e-02,1.144423187101617327e-02,9.309323050254173643e-03,2.245477345011500335e-03,3.087981943675922880e-02
7.483890000000000100e+02,1.653967243635197371e-02,1.298387496125578619e-02,9.334015328330480185e-03,3.080831442398906245e-02,1.836207210363512837e-02,1.129653025651885037e-02,2.707287273699604709e-03,3.392622206561383275e-02
7.511269999999999527e+02,1.767714176561441947e-02,1.566698091321954908e-02,1.113072078953845738e-02,2.826987581373243547e-02,1.999426722302878948e-02,1.390701681184474715e-02,3.097343826912677886e-03,3.532188543216602944e-02
7.538640000000000327e+02,2.076705938265231699e-02,1.591352088123259428e-02,1.158082831207684835e-02,2.741063078781492968e-02,1.557677552690784131e-02,1.626744231770143462e-02,3.752681677288059736e-03,3.417946106100111514e-02
7.566000000000000227e+02,1.841102283470163331e-02,1.466319774114793924e-02,1.189991132783419815e-02,2.691376726112752749e-02,1.278875517285926744e-02,1.737673555531135672e-02,6.700181291528011299e-03,3.404936583620352120e-02
7.593350000000000364e+02,1.727389819864100923e-02,1.426481675446822014e-02,1.189555735302780248e-02,2.483458760728496362e-02,1.171632366051698904e-02,1.927662753241107807e-02,5.987472508164008028e-04,2.990759279201148785e-02
7.620689999999999600e+02,1.621002456991370647e-02,1.420143338225966258e-02,1.225128357847302292e-02,2.312480629245877023e-02,1.278196941278075642e-02,2.065453732357753688e-02,-2.457209193694135513e-04,2.347876361963228964e-02
7.648020000000000209e+02,1.876743367517956854e-02,1.399125356464805611e-02,1.263784695803377850e-02,2.633934129621202935e-02,1.607294114142084063e-02,1.999314150090976405e-02,1.810786781323778238e-03,2.215602138535457954e-02
7.675349999999999682e+02,1.830276747631180700e-02,1.278242924887359327e-02,1.032750100391150935e-02,2.630129360852261067e-02,1.217014144772966648e-02,1.739422282018716903e-02,2.481017064492689259e-03,2.191609483355730706e-02
7.702659999999999627e+02,2.035896274158743857e-02,1.139705798996672181e-02,9.031105764666013877e-03,2.501107653669706193e-02,1.126799476359145388e-02,1.440382279429312448e-02,-2.380795246391323797e-03,2.251967455773554172e-02
7.729969999999999573e+02,2.018353272881016208e-02,1.245747014012599067e-02,9.834023648033223333e-03,1.712311817782104229e-02,1.101907995815906184e-02,1.443350834667833996e-02,-3.464696986390847222e-03,1.936004517443358497e-02
7.757269999999999754e+02,2.293827334535085416e-02,1.599831910836335691e-02,1.200011486106979802e-02,2.291682302438229069e-02,1.747173497132155709e-02,1.900479400541926767e-02,2.865699373467442065e-03,2.467222722203173818e-02
7.784560000000000173e+02,2.619665536926348015e-02,2.124995600679994295e-02,8.114586098385327684e-03,5.069745978547474802e-02,2.163425236234213164e-02,2.433495237121251903e-02,1.095718359372034080e-02,3.248612526533684042e-02
7.811839999999999691e+02,2.600344348144185275e-02,2.532155990801172180e-02,2.685214100290600481e-03,8.486764666146023872e-02,3.123434764891266924e-02,2.755565566498247715e-02,1.612731928701898951e-02,4.054183525051004156e-02
7.839109999999999445e+02,2.482914922546927694e-02,2.689895737181611374e-02,-8.342460638340598589e-04,1.013379693282016880e-01,3.320345977591049325e-02,2.921623580595191297e-02,1.923899202442996489e-02,4.614707111557648372e-02
7.866369999999999436e+02,2.592675804010771690e-02,2.488412339724637920e-02,4.281391773804286982e-03,8.292999695178469854e-02,3.177892512674263675e-02,2.943871925997412764e-02,1.830962723146997359e-02,4.362089893996114187e-02
7.893630000000000564e+02,3.149163359266201473e-02,2.351101134652571270e-02,1.182649085811804217e-02,5.576556262747293241e-02,3.248016885420782623e-02,2.800147525166140142e-02,1.818859404623262080e-02,3.308058696220135542e-02
7.920869999999999891e+02,3.549062651078775665e-02,2.221712702984006763e-02,1.617604393037120128e-02,3.706253261310173824e-02,3.007997541636583949e-02,2.503659195750397928e-02,1.901388632603172660e-02,2.308578768343940921e-02
7.948110000000000355e+02,3.429906235642605355e-02,1.960827903451962603e-02,1.443860428393859904e-02,3.508246977997202254e-02,2.167271870032099965e-02,2.181875685879355528e-02,1.949689242745252654e-02,2.100924083516640672e-02
7.975339999999999918e+02,2.872223026929140999e-02,1.499588704788439725e-02,1.263189316189947814e-02,3.220005693696900706e-02,1.795754657403950821e-02,1.741844831978285602e-02,1.416944913076030078e-02,2.397675457636104165e-02
8.002559999999999718e+02,2.691803475386693456e-02,1.461934309933589533e-02,1.391661007412048519e-02,2.957923084138020658e-02,2.346724514999122893e-02,1.690562597876958673e-02,8.710024703122709600e-03,2.423598588491011896e-02
8.029769999999999754e+02,3.147073525523452764e-02,1.950534707581544347e-02,1.717708828107302257e-02,3.510803391148118596e-02,3.048345420861697103e-02,2.056068682013535709e-02,1.269686228044820779e-02,2.742503118540667167e-02
8.056970000000000027e+02,3.286155421859242309e-02,2.260517652656966747e-02,1.845128200141110675e-02,3.450801480269323485e-02,2.070591037314114743e-02,2.536229347786868663e-02,1.477785966451854172e-02,2.994332129551461469e-02
8.084160000000000537e+02,3.079957158052686050e-02,2.319369429884863415e-02,1.877608665900691240e-02,3.113524251594484288e-02,8.553775858912005328e-03,2.755151759388083793e-02,1.456106316828964520e-02,2.878709581823930136e-02
8.111349999999999909e+02,3.060315499226039584e-02,2.393564311067186354e-02,1.962934184854681768e-02,2.737978795178511865e-02,3.222208154385071410e-03,2.819238374377922712e-02,1.060376108225059844e-02,2.074141959249938688e-02
8.138519999999999754e+02,3.559692916642119564e-02,2.772390422241858762e-02,2.268868745974867221e-02,3.753372927254924885e-02,1.979096870795363575e-02,2.952456648852945509e-02,1.495819289083245331e-02,2.272365934751241490e-02
8.165689999999999600e+02,3.857427107556127277e-02,3.000395557783231207e-02,2.426891327783888344e-02,4.564111917273586116e-02,3.029204495814851947e-02,3.225176647257404355e-02,2.246416406733444879e-02,2.847206225254749964e-02
8.192849999999999682e+02,3.954212252205012434e-02,3.232558731412462499e-02,2.756794996270632916e-02,4.679293793587341321e-02,3.693384618852336293e-02,3.352684360106764766e-02,2.680528527260879132e-02,3.410775537868721008e-02
8.220000000000000000e+02,3.664448700473174614e-02,3.341716944786863458e-02,2.951796252070889442e-02,4.021577883018521288e-02,3.118646396679850691e-02,3.255478843909345721e-02,2.791722483480030964e-02,3.643764085609888653e-02
8.247140000000000555e+02,3.029208012940684536e-02,3.191287586826205280e-02,2.914625664287326737e-02,3.709413383485445082e-02,2.720269703309952103e-02,2.914940475528522007e-02,2.218933306491037774e-02,3.789283978527065860e-02
8.274270000000000209e+02,2.651863499810695746e-02,2.726719324681859194e-02,2.745608691879021512e-02,3.464899167423742682e-02,1.663056455714834875e-02,2.784660778349582963e-02,2.251100006617788932e-02,3.855102552580035036e-02
8.301390000000000100e+02,2.732397468860553111e-02,2.544370556314731399e-02,2.698178259919555358e-02,2.887434219420869502e-02,8.537572571196236360e-03,2.746999174529093229e-02,2.226780832558530182e-02,3.453845790375723035e-02
8.328509999999999991e+02,2.862011017708364011e-02,2.739812494711189178e-02,2.670337026734515007e-02,2.593083290702360988e-02,6.057190009656290147e-03,2.819757703561430115e-02,2.466024290833571456e-02,3.192612737068179635e-02
8.355610000000000355e+02,2.618664053275146508e-02,2.942766320143528139e-02,2.698666683422198259e-02,2.323850296282618452e-02,9.272555016770503422e-03,2.659834602185119981e-02,2.188870583880173429e-02,2.903580583961747758e-02
8.382709999999999582e+02,2.929272311014436900e-02,3.243567836281639749e-02,3.036479854932805714e-02,3.303963363775468121e-02,2.205478468216662616e-02,2.800474383934068931e-02,2.857798284115948065e-02,3.769239262559270776e-02
8.409800000000000182e+02,3.220683787322175390e-02,3.485409001533257972e-02,3.271022038507271495e-02,3.833135305828234279e-02,2.672010223756550798e-02,2.934727664993915658e-02,3.133882552507748914e-02,3.882786879557571097e-02
8.436879999999999882e+02,3.066693685825057011e-02,3.705151169953401630e-02,3.526059713477486257e-02,4.012677133357762937e-02,2.972510098400753947e-02,3.096607852095762531e-02,3.173277567411545569e-02,3.828677874467917991e-02
8.463949999999999818e+02,2.539808975837747410e-02,3.458194572990316157e-02,3.572591808078798281e-02,2.592073272624184285e-02,1.887060297942067671e-02,2.968888253751143097e-02,2.024158151316332588e-02,2.953177231664215474e-02
8.491009999999999991e+02,2.597066841870641560e-02,3.438444202059273702e-02,3.689460237721379349e-02,1.497794596001898043e-02,9.155878280786962364e-03,3.136060694634452278e-02,1.418796918684008326e-02,2.958934711086551317e-02
8.518070000000000164e+02,2.710299982345382164e-02,3.562819279777020010e-02,3.627974339307931534e-02,1.741973537859287102e-02,4.613271257819157034e-03,3.464622413586074257e-02,1.452405612342640845e-02,3.372914992990531241e-02
8.545109999999999673e+02,2.443913534080522504e-02,3.723198811775446648e-02,3.665134963736475099e-02,2.603791713967687146e-02,8.022964038555489147e-03,3.658537277532545456e-02,1.743356270221673235e-02,4.318440970747038782e-02
8.572150000000000318e+02,2.021142044547482447e-02,3.626246496508608863e-02,3.738177880779860324e-02,2.670149692606299877e-02,1.263776955833068039e-02,3.641887513301095280e-02,1.687667536288739098e-02,3.952618978512636994e-02
8.599170000000000300e+02,2.227858721656452573e-02,3.577064052522702098e-02,3.938798556014231483e-02,2.043461726157731057e-02,1.102390870020364746e-02,3.606350381243453307e-02,1.445552685817964519e-02,3.217170982893972214e-02
8.626190000000000282e+02,2.095753789872930456e-02,3.392081425973421382e-02,3.839684141427736341e-02,1.985676883230237666e-02,9.700214091127586785e-03,3.417591559903122855e-02,1.205372556766028808e-02,2.893703970197114214e-02
8.653200000000000500e+02,1.501597977263473965e-02,3.134993585876817701e-02,3.644523167975814715e-02,1.415658512262683855e-02,6.859063066198579917e-03,3.058167326765557151e-02,4.670660918604199741e-03,3.111791607392463271e-02
8.680209999999999582e+02,1.343703144805512978e-02,3.238689816412190087e-02,3.642153638633881252e-02,1.422807561297339055e-02,1.199765400190188486e-02,2.894105076573616139e-02,4.904376275047618583e-03,3.222656215743169295e-02
8.707200000000000273e+02,1.910428548393676082e-02,3.499470681871728189e-02,3.664081870737544155e-02,2.062428816181115232e-02,1.023523438630214583e-02,3.030657950952778124e-02,6.709910053302119148e-03,3.261860433727011011e-02
8.734180000000000064e+02,2.306326159529395459e-02,3.560549406401330996e-02,3.658803352341683662e-02,3.481026731371954924e-02,1.635325002136900005e-02,3.181449777351819108e-02,1.257449679611828686e-02,3.908346388665025206e-02
8.761159999999999854e+02,2.217997988850736735e-02,3.527114157260003574e-02,3.566397111537680797e-02,3.735247429863070012e-02,1.505584404991684028e-02,3.309367836109722988e-02,1.601030740865882346e-02,4.182019760959528043e-02
8.788129999999999882e+02,2.315692641924987222e-02,3.721382732281810352e-02,3.391525504492574200e-02,3.820456139090971925e-02,1.719425987905602582e-02,3.312773612116545752e-02,1.931329843922635972e-02,4.251578566633766598e-02
8.815080000000000382e+02,2.199807922531002435e-02,3.765803624407228906e-02,3.334290401909548174e-02,3.178058455214161776e-02,1.299956146934222803e-02,3.244316689241782264e-02,2.364157614250867248e-02,4.262637473864987203e-02
8.842029999999999745e+02,2.366697248678533566e-02,3.659418423436053974e-02,3.387670120506893617e-02,2.871022235037003906e-02,1.119080382324173437e-02,3.222897054235675240e-02,3.250051600625077780e-02,4.707147602141879827e-02
8.868970000000000482e+02,2.435958235608001038e-02,3.500106093492431208e-02,3.512701291804346676e-02,1.982065040104210099e-02,1.805228730436390927e-03,3.221418993102712763e-02,3.540255016390575493e-02,4.749176059121069937e-02
8.895910000000000082e+02,2.591138179195960622e-02,3.562929533954865835e-02,3.707934843854802931e-02,1.453119920573707827e-02,1.737142422594657731e-03,3.333788771636241738e-02,3.674926206873709716e-02,4.664383518824719022e-02
8.922830000000000155e+02,2.571482779897686990e-02,3.694409209143606487e-02,4.041490253604240745e-02,1.896156598540021596e-02,1.210585948774082349e-02,3.590481655186656545e-02,4.731196887545156826e-02,5.168576085342278803e-02
8.949750000000000227e+02,2.611084769680722950e-02,3.895436565865088158e-02,4.063167663989990935e-02,2.872596050211491392e-02,2.530038581738579262e-02,3.828035711175019340e-02,5.855104974440120125e-02,5.462960432659540871e-02
8.976649999999999636e+02,2.435220085364577999e-02,3.995672374112219094e-02,3.915600053867095143e-02,3.018053940746733346e-02,3.169966805217817180e-02,3.815322354056296245e-02,6.178412641573279018e-02,5.694188081705271742e-02
9.003550000000000182e+02,2.377367437298059244e-02,3.882014221450298674e-02,3.612143383796792562e-02,2.411024634460228952e-02,2.468036390035630717e-02,3.694001018909893325e-02,5.677116953361082546e-02,5.662005600669797745e-02
9.030439999999999827e+02,2.259628482276459030e-02,3.512177601637328506e-02,3.276218773034123705e-02,1.783606765474330530e-02,1.091732846183240610e-02,3.625459329219866966e-02,4.958364409686272234e-02,5.400256227726215469e-02
9.057319999999999709e+02,1.792340968870738405e-02,3.219147613745673014e-02,2.952368934830094591e-02,1.395733917252850106e-02,7.046417525220772388e-03,3.531707059834687801e-02,4.349767873989607986e-02,4.698304252747022292e-02
9.084189999999999827e+02,1.586408064081401559e-02,3.181006974548401117e-02,2.975699269703776378e-02,1.048384416826945303e-02,1.368826249683610663e-02,3.491708884708392968e-02,4.109237995138360217e-02,4.321641143634746829e-02
9.111059999999999945e+02,1.704712813178886621e-02,3.395810635709294034e-02,3.051300297141692347e-02,1.149603867048491768e-02,1.784894242689019292e-02,3.545867961864240803e-02,4.106402923530953764e-02,4.558901517247252594e-02
9.137910000000000537e+02,1.708970416544688259e-02,3.525453767967378499e-02,3.100433653902759726e-02,1.345097248614520249e-02,1.797282122239433205e-02,3.565670929428187141e-02,4.003068064312068075e-02,5.035385072538656193e-02
9.164759999999999991e+02,1.557419344608939812e-02,3.370376619136163099e-02,2.983202537743655236e-02,1.681561240038181165e-02,1.798717040557440069e-02,3.367432326002842841e-02,3.712709487557343951e-02,5.509923567814979661e-02
9.191599999999999682e+02,1.613290723013784123e-02,3.192978541277343568e-02,3.003871360498574020e-02,1.614319257277413780e-02,1.561158957626179906e-02,3.388035780273012526e-02,3.373680534866677072e-02,5.604263988644102301e-02
9.218419999999999845e+02,1.798853717069731628e-02,3.317367345710064280e-02,3.071349083725426546e-02,2.112982748066727368e-02,1.779685778070818486e-02,3.679740863830874287e-02,3.159656747751320854e-02,5.399839344647218431e-02
9.245249999999999773e+02,1.640701549510837146e-02,3.325174734816424560e-02,2.972817635221916902e-02,2.525833404462089760e-02,2.044257263421007595e-02,3.763311324884564130e-02,2.867391168926537726e-02,5.184315350002147854e-02
9.272060000000000173e+02,1.400852386343525748e-02,2.973635828422228899e-02,2.744689446569665431e-02,2.154668637262340675e-02,1.552462225618115969e-02,3.522215689617169687e-02,1.857058565778464676e-02,5.055827217666569728e-02
9.298859999999999673e+02,1.171492197520615161e-02,2.788502773239212931e-02,2.674573746240123048e-02,6.078560867409477791e-03,4.394822562044875536e-03,3.359958745643969874e-02,5.587792404245558314e-03,4.442892395471745304e-02
9.325660000000000309e+02,1.496658872703809928e-02,3.111331230883822296e-02,2.823089498325314500e-02,8.689191672970986852e-03,8.329014700262697690e-03,3.637038431054456095e-02,4.158313010394085185e-03,3.990541462256592259e-02
9.352440000000000282e+02,1.527290886875816434e-02,3.497066470809074429e-02,2.820524820621684789e-02,2.290893267070603576e-02,1.955434294774782006e-02,3.958605377881171949e-02,1.002054832142969601e-02,3.872713356180260136e-02
9.379220000000000255e+02,1.382563796394481112e-02,3.406859459423935282e-02,2.797203492023058596e-02,3.132992830384515731e-02,2.369798352348029963e-02,4.121783757220802424e-02,1.360172101120881230e-02,4.162981230610861283e-02
9.405990000000000464e+02,1.132892742051009975e-02,2.988053538175229965e-02,2.693694581490425899e-02,1.884021536842375721e-02,1.136836334888027995e-02,3.856617349173507847e-02,5.137285766176166030e-03,4.112755276230541102e-02
9.432749999999999773e+02,9.009657693135258300e-03,2.840209326714860857e-02,2.771811944136915590e-02,1.374980102915172864e-02,1.374309891592792252e-02,3.680755105715313724e-02,4.434845228949334944e-03,4.300338302665092372e-02
9.459500000000000455e+02,8.561452385059516168e-03,2.866019556176881145e-02,2.669976740903077378e-02,1.919955445850418316e-02,1.469749710487606997e-02,3.621996735074846374e-02,9.955338046051080692e-03,4.393359858614517832e-02
9.486250000000000000e+02,6.362010447017334147e-03,2.582923433815607558e-02,2.566368212820590439e-02,2.140349258169516738e-02,1.636895825980274125e-02,3.470808447116181111e-02,8.408072647573774927e-03,4.107313649189507643e-02
9.512980000000000018e+02,6.334269289063878747e-03,2.209052155654784438e-02,2.465525053755010174e-02,7.134223102590424304e-03,-1.872189325420325900e-04,3.243261415046597845e-02,2.261318270010498344e-03,4.096558380866924948e-02
